ticker,last_close,forecast_21d_price,expected_return_pct_21d,hw_exp_ret_pct,drift_exp_ret_pct,momentum_pct_60d,rel_strength_pct_90d,vol_pct_21d_ann,vol_pct_63d_ann,risk_adj_return,score,obs,rank
TITAN.NS,3628.699951171875,3653.146785020326,0.6737077790230805,0.033067389051710805,1.3143481689944503,3.404183557591381,0.6580317997289864,13.23795780332694,20.0398868829641,0.05089212316825526,1.2605529783928178,741,26
DRREDDY.NS,1274.9000244140625,1280.5328222363075,0.4418227087911286,0.06271315717478743,0.8209322604074698,2.7786298394932203,0.03247808163082677,22.041384589854307,19.899448607159727,0.020045143125650124,0.9013561625427845,741,27
AMBUJACEM.NS,565.0999755859375,566.9944259933516,0.33524163674751306,-0.2098249242348582,0.8803081977298843,2.673531235666786,-0.07262052219561,20.130520726112533,20.68188826613166,0.016653401136943795,0.8108464772942775,741,28
BPCL.NS,313.45001220703125,314.162153734958,0.22719460845208594,-0.24893188251373655,0.7033210994179084,2.7182951158973907,-0.027856641965007256,21.967816823628446,24.733018615399022,0.010342156905082932,0.7791841800187977,741,29
LTIM.NS,5179.0,5184.150909511864,0.09945760787533064,0.031010476808845944,0.16790473894181535,2.331555028650456,-0.4145967292119357,16.877095789287814,18.53226296259581,0.005893052283228618,0.5663391291672067,741,30
JINDALSTEL.NS,953.6500244140625,954.8937639557934,0.1304188654003391,0.12645582100112573,0.13438190979955245,0.9659635551728911,-1.7801882026895033,26.14865343868406,23.475465321392782,0.004987593938867945,0.03389928691078007,741,31
SBILIFE.NS,1814.5999755859375,1821.0090072236599,0.35319253410951434,-0.014792779476002771,0.7211778476950315,0.6712885207177663,-2.0748632371446307,16.57781604668302,16.263918280291918,0.021305130489741624,0.018725054530489678,740,32
TATASTEEL.NS,155.22000122070312,155.36401460696578,0.09278017338620881,0.04670751580764243,0.1388528309647752,0.9468113156113418,-1.7993404422510517,26.915376632934564,22.31567071980928,0.00344710663541969,0.00906990658428461,741,33
SHREECEM.NS,29580.0,29599.17314165695,0.06481792311341938,-0.09377371151008118,0.22340955773691995,0.7744180153861606,-1.9717337424762338,17.78766286662719,18.87870652678379,0.003643981989057669,-0.07244089482549754,740,34
NTPC.NS,329.3500061035156,328.6678695779719,-0.2071159899506292,-0.4243555921481623,0.010123612246903946,0.3351122935310258,-2.411039464331366,13.85847055301588,13.45373252028525,-0.014945082803928648,-0.3733218041653209,741,35
INDHOTEL.NS,758.4000244140625,757.1235973392631,-0.16830525233508253,0.10298021968229154,-0.4395907243524566,-0.04203252054104212,-2.788184278403427,21.36028890603837,20.478578110594718,-0.007879352806295802,-0.505655038367506,741,36
IOC.NS,137.9499969482422,137.5916512532241,-0.2597649169593985,-0.5821476393379599,0.06261780541916284,-0.07484971201319013,-2.8210014698755836,16.784618289279525,19.35481089537266,-0.015476367259737597,-0.5610783162053251,741,37
HDFCBANK.NS,948.25,946.5019484757503,-0.18434500651196561,0.04230378578478078,-0.410993798808712,-0.3759979952245516,-3.1221497530869446,11.694790772591599,13.210486379222965,-0.015763001672847735,-0.6476416649504912,741,38
ONGC.NS,236.16000366210938,235.87659487254916,-0.12000710753954924,0.025339482657504853,-0.26535369773660333,-0.46782171802759365,-3.2139734758899863,11.000149820039361,14.130003511660025,-0.010909588460416062,-0.6546910875522559,741,39
SBIN.NS,803.0,802.4018074114331,-0.0744947183769551,-0.00412168425235615,-0.14486775250155404,-0.8397120147533599,-3.5858637726157494,11.029576826276815,12.29200768677812,-0.00675408672066903,-0.7823433058584326,741,40
TECHM.NS,1505.300048828125,1501.695258861214,-0.23947318474595303,0.03536850417344972,-0.5143148736653558,-0.7122613100931829,-3.458413067955568,21.14428442986468,20.225829539230165,-0.011325669853727257,-0.8062890713303689,741,41
JSWENERGY.NS,493.3500061035156,490.7799852140604,-0.5209325747765337,-0.13324107044396793,-0.9086240791090994,-0.7514994780673874,-3.4976512359297773,28.21131310167553,27.217828958871195,-0.01846537851318925,-0.9497120203327319,741,42
ICICIGI.NS,1837.300048828125,1829.505106192666,-0.42426073195996894,-0.32580901577257126,-0.5227124481473666,-0.909358023190947,-3.6555097810533455,21.19792026659041,23.754919492905607,-0.020014262089127547,-0.9695854416510937,741,43
LT.NS,3595.5,3592.048310066758,-0.0960002762687262,0.09375479610360671,-0.2857553486410591,-1.3526132618434303,-4.098765019705819,13.653591392537617,16.96027013250956,-0.007031137340260178,-0.9972228633386963,741,44
BAJFINANCE.NS,885.5999755859375,883.2975877612448,-0.2599805655109033,-0.031692575715180915,-0.4882685553066257,-1.3698684144876268,-4.116020172350021,24.77347830402816,25.524297280452497,-0.010494310178019313,-1.0784355304810194,741,45
ICICIBANK.NS,1402.4000244140625,1399.6163701455412,-0.19849217199524594,0.01888095945390411,-0.415865303444396,-1.7163194067490082,-4.4624711646114035,9.10311079270792,12.25280260972127,-0.02180487269848993,-1.1910427346815966,741,46
COALINDIA.NS,376.0,374.36061258878203,-0.43600729021753826,-0.20070658466596614,-0.6713079957691104,-1.5638861689263024,-4.31003792678869,12.922961832051897,13.071546273048144,-0.033738959836292375,-1.238741355823215,741,47
NESTLEIND.NS,1165.0,1160.4910963782122,-0.38703035380153183,0.03473656509889178,-0.8087972727019554,-2.1578686103429447,-4.904020368205342,23.830093265509696,21.7284377480491,-0.01624124377061072,-1.4516700535928184,741,48
BAJAJFINSV.NS,1941.0,1938.4296942578903,-0.13242172808396457,-0.02305909338712331,-0.24178436278080584,-2.507875835108905,-5.254027592971299,18.1700537103417,17.44270078569494,-0.007287910657556019,-1.4757560619593386,741,49
POWERGRID.NS,280.1000061035156,278.5482908006413,-0.55398617246043,-0.264641847840108,-0.843330497080752,-2.4072507483482752,-5.15340250621067,13.575152101622656,15.910393808602752,-0.04080883722799771,-1.6302381662100622,741,50
ITC.NS,405.70001220703125,404.0916645326408,-0.39643766970599015,0.11868524134073244,-0.9115605807527127,-2.69816516863753,-5.444316926499915,13.892888469559367,11.637076347799665,-0.028535294915425443,-1.6738660767393791,741,51
TATAPOWER.NS,378.54998779296875,376.1003479252962,-0.6471113318361199,-0.19214329577003086,-1.102079367902209,-2.7387221753335353,-5.484873933195933,15.087307404378048,17.232073943060325,-0.0428911080348466,-1.8050453993442548,741,52
BEL.NS,372.54998779296875,371.7931619754178,-0.20314745466360473,1.0823667815764937,-1.4886616909037031,-3.2605543960765146,-6.006706153938901,20.09801042271935,21.221579732537162,-0.010107839054255897,-1.8090770525667244,741,53
TATAMOTORS.NS,677.9000244140625,672.848714217299,-0.7451408784251878,0.0007336578215833001,-1.491015414671959,-2.8587736433069892,-5.60492540116938,23.907691741565138,22.39614730040352,-0.031167411997776014,-1.8954207280931552,741,54
INFY.NS,1496.4000244140625,1487.234800557783,-0.6124848774891056,-0.0332426266741459,-1.1917271283040654,-3.0200891500931704,-5.766240907955556,24.785989681356035,19.87925620645397,-0.024710930867118668,-1.8992832582167911,741,55
TRENT.NS,5404.0,5380.2249759958,-0.43995233168392933,-0.2842234349445749,-0.5956812284232837,-3.243623611706198,-5.989775369568595,22.373793736494882,35.30463325024234,-0.019663734137599725,-1.910300317740247,741,56
RELIANCE.NS,1350.5999755859375,1339.8044473680811,-0.7993135208796964,0.00778851675815595,-1.6064155585175488,-3.5222976801469628,-6.268449438009349,17.845803781571938,17.71638355298402,-0.04478999829108787,-2.18725141987767,741,57
NAUKRI.NS,1366.0,1359.251057969873,-0.49406603441631836,-0.004507360293592999,-0.9836247085390437,-3.9231706265842803,-6.669322384446675,25.49942359699487,27.922130996894435,-0.019375576570858036,-2.2064270662860435,741,58
BAJAJHLDNG.NS,12653.0,12540.217390417214,-0.8913507435610979,0.07920799662806122,-1.861909483750257,-3.6434510692374715,-6.389602827099861,27.282795162500534,25.69264166764271,-0.032670799976764676,-2.275311645973356,741,59
KOTAKBANK.NS,1958.4000244140625,1944.5760759400055,-0.7058797131190231,0.0032405044591898857,-1.414999930697236,-4.100857802642267,-6.847009560504658,14.736718178309621,23.076086542947767,-0.04789938333474945,-2.377096663140038,741,60
PNB.NS,101.55000305175781,100.8434516613857,-0.695766980934498,0.16861982560198996,-1.5601537874709859,-4.520655436755192,-7.266807194617586,18.028063879296816,23.016446158838384,-0.038593549789531605,-2.53906911227039,741,61
BANKBARODA.NS,233.42999267578125,231.51733777090612,-0.8193698174560116,0.11138073952754457,-1.7501203744395677,-4.803814152830839,-7.549965910693224,17.896438845087832,18.527082411010166,-0.04578395872768341,-2.7090324364760514,741,62
TATACONSUM.NS,1059.0999755859375,1047.5854610780762,-1.087198071314377,-0.1998143665841834,-1.9745817760445705,-4.97936490361252,-7.725516661474918,15.158770988140944,16.62570039393751,-0.07172072671095282,-2.9036659662224804,741,63
ICICIPRULI.NS,604.7000122070312,598.6079030704317,-1.0074597343506908,-0.0014521567389902401,-2.0134673119623914,-5.523263575791134,-8.26941533365353,17.91607064546291,19.42230747874322,-0.05623218139105861,-3.0830199016622823,741,64
SUNPHARMA.NS,1568.0999755859375,1546.368614030628,-1.3858403095242333,-0.9022442526855023,-1.8694363663629643,-5.651456372003921,-8.397608129866319,23.442296744174296,17.439120291206816,-0.05911708757242961,-3.3050010149026976,741,65
SIEMENS.NS,3115.0,3067.762936401393,-1.5164386387995887,-1.0361627100139215,-1.996714567585256,-6.004828002414001,-8.75097976027639,24.31087891740735,23.535232407781447,-0.062376956586039804,-3.50560789559268,741,66
ADANIPORTS.NS,1334.0999755859375,1318.2920897971794,-1.184910132526995,-0.09963684251961258,-2.2701834225343775,-6.40294647591125,-9.149098233773644,24.575958925753522,20.285985451559984,-0.04821419730179113,-3.5135430432762753,741,67
DIVISLAB.NS,6073.5,5991.948249556519,-1.3427471876756691,-0.01139430270787889,-2.6741000726434594,-6.567300799732834,-9.313452557595225,28.632254223122434,20.668060503902964,-0.046896314108279755,-3.650113765142785,741,68
CANBK.NS,104.37000274658203,103.03392702832413,-1.280133834529057,0.12827695676076445,-2.6885446258188783,-6.729774588526496,-9.475926346388885,17.818820320295647,23.29888728700442,-0.0718416714192344,-3.6906690753409173,741,69
MOTHERSON.NS,93.68000030517578,92.111015699172,-1.674834117092866,-0.6147358295041316,-2.7349324046816004,-6.57535791224943,-9.321509670111826,32.233152287121406,28.74687297492179,-0.0519599852404767,-3.8035352790569927,741,70
DLF.NS,741.0999755859375,732.3938556368234,-1.1747564749588157,0.06842457334810259,-2.417937523265734,-7.2126453009319675,-9.958797058794355,21.377489209140364,24.038483591941755,-0.05495296774405694,-3.8338642429452205,741,71
TCS.NS,3123.0,3084.418801252642,-1.2353890088811492,0.029433293206282407,-2.500211310968581,-7.158140757251701,-9.904292515114088,19.5901077494458,16.896940866453892,-0.06306187922402307,-3.8405634024601594,741,72
INDUSINDBK.NS,744.4000244140625,731.776279950664,-1.6958280560690486,-0.4423020675881628,-2.9493540445499344,-7.048754809610088,-9.794906567472484,23.32624998888549,24.255501331754097,-0.07270041506359051,-4.005452375014005,741,73
ADANIGREEN.NS,920.75,904.9326579974638,-1.7178758623444146,-0.5658963669563977,-2.8698553577324315,-7.238563102273304,-9.984714860135702,26.23206038335313,27.598109311343812,-0.0654876451654777,-4.090215289418489,741,74
CHOLAFIN.NS,1430.4000244140625,1417.6395418467453,-0.8920918868513261,0.04854871131703131,-1.8327324850196836,-8.635400274986466,-11.381552032848862,28.604470184660503,28.100376318095826,-0.031187149459238065,-4.272202295175928,741,75
ADANIENT.NS,2268.199951171875,2233.275204992571,-1.5397560590396653,-0.04180818248564755,-3.037703935593683,-8.156552520583489,-10.902704278445874,29.3962504599453,24.174894496598817,-0.05237933528759744,-4.375290898773742,741,76
LICI.NS,858.5999755859375,844.7231482609789,-1.6162156673122041,-0.2316576470131282,-3.00077368761128,-8.773165165339663,-11.51931692320205,20.71870875924384,17.17849308979321,-0.07800754796512668,-4.660187012300485,741,77
HCLTECH.NS,1469.5,1447.5988708370023,-1.4903796640352296,0.0865278461194885,-3.0672871741899477,-9.162714811612602,-11.908866569474997,19.137433023276625,18.884641894522638,-0.07787772070697774,-4.7593611952463,741,78
SHRIRAMFIN.NS,583.25,574.764537713356,-1.4548585146410387,0.05380165956037075,-2.963518688842448,-9.623382843290429,-12.369534601152822,27.70055175762409,29.90329264546403,-0.052520921870829324,-4.923840370864622,741,79
BAJAJHFL.NS,111.69999694824219,108.53785263505927,-2.830926051545146,,-2.830926051545146,-8.779093726350908,-11.525245484213297,20.74511511431765,18.199719345235017,-0.13646229659103348,-5.217946321903693,240,80
RECLTD.NS,356.1499938964844,346.72208056677744,-2.6471749238460465,-2.0187411955544188,-3.2756086521376737,-9.40677127993122,-12.152923037793617,18.925065943236845,20.418079216659983,-0.13987665521408943,-5.386841489664682,741,81
AXISBANK.NS,1051.5999755859375,1033.1565571824008,-1.7538435556980925,-0.013814105167453405,-3.4938730062287315,-10.918431701584069,-13.664583459446467,12.386521858395685,18.005723432776712,-0.14159290039191455,-5.589763979435916,741,82
ADANIENSOL.NS,764.25,748.7194930103396,-2.0321239109794385,0.01648506750810963,-4.0807328894669865,-12.642164790810256,-15.388316548672643,26.0025004521944,23.380456063332765,-0.07815109607306799,-6.394967104355167,500,83
ABB.NS,5089.5,4926.955884599543,-3.193714812858955,-0.8921201250931321,-5.495309500624779,-14.650043590865408,-17.396195348727794,24.33074015039532,21.39363270480167,-0.13126254249224162,-7.728801247185888,740,84
IRFC.NS,119.58000183105469,115.39686515646406,-3.4981908433992626,-0.7842752137240283,-6.212106473074497,-15.077051413700119,-17.823203171562508,18.870379965522822,21.305452378245278,-0.1853799896870461,-8.044736207142131,741,85
LODHA.NS,1198.4000244140625,1162.8111365994812,-2.969700191051139,-7.604139540262622e-09,-5.939400374498138,-16.884400123844216,-19.630551881706616,24.98305000358456,31.375081386338515,-0.11886860053616542,-8.519878189270484,741,86
